756/1000: 0.972 | 0.911 | 0.843 | 0.753 | 0.670 | 
757/1000: 0.972 | 0.912 | 0.843 | 0.753 | 0.670 | 
758/1000: 0.972 | 0.912 | 0.843 | 0.754 | 0.671 | 
759/1000: 0.972 | 0.912 | 0.842 | 0.753 | 0.670 | 
760/1000: 0.971 | 0.911 | 0.841 | 0.752 | 0.669 | 
761/1000: 0.971 | 0.911 | 0.841 | 0.752 | 0.669 | 
762/1000: 0.971 | 0.911 | 0.841 | 0.752 | 0.670 | 
763/1000: 0.971 | 0.911 | 0.840 | 0.751 | 0.669 | 
764/1000: 0.971 | 0.911 | 0.841 | 0.752 | 0.669 | 
765/1000: 0.971 | 0.911 | 0.841 | 0.752 | 0.670 | 
766/1000: 0.971 | 0.911 | 0.841 | 0.752 | 0.670 | 
767/1000: 0.971 | 0.911 | 0.841 | 0.753 | 0.671 | 
768/1000: 0.971 | 0.912 | 0.841 | 0.753 | 0.671 | 
769/1000: 0.971 | 0.912 | 0.842 | 0.753 | 0.671 | 
770/1000: 0.971 | 0.912 | 0.842 | 0.754 | 0.671 | 
771/1000: 0.972 | 0.912 | 0.842 | 0.754 | 0.670 | 
772/1000: 0.972 | 0.912 | 0.842 | 0.754 | 0.670 | 
773/1000: 0.972 | 0.912 | 0.842 | 0.755 | 0.671 | 
774/1000: 0.972 | 0.911 | 0.841 | 0.754 | 0.670 | 
775/1000: 0.972 | 0.911 | 0.841 | 0.754 | 0.670 | 
776/1000: 0.972 | 0.911 | 0.842 | 0.754 | 0.671 | 
777/1000: 0.972 | 0.911 | 0.842 | 0.754 | 0.671 | 
778/1000: 0.972 | 0.911 | 0.842 | 0.755 | 0.671 | 
779/1000: 0.972 | 0.912 | 0.842 | 0.755 | 0.672 | 
780/1000: 0.972 | 0.910 | 0.841 | 0.754 | 0.671 | 
781/1000: 0.972 | 0.910 | 0.841 | 0.754 | 0.671 | 
782/1000: 0.972 | 0.911 | 0.842 | 0.755 | 0.672 | 
783/1000: 0.972 | 0.911 | 0.842 | 0.755 | 0.672 | 
784/1000: 0.972 | 0.911 | 0.842 | 0.755 | 0.671 | 
785/1000: 0.972 | 0.911 | 0.842 | 0.756 | 0.670 | 
786/1000: 0.972 | 0.911 | 0.842 | 0.756 | 0.671 | 
787/1000: 0.972 | 0.911 | 0.843 | 0.756 | 0.670 | 
788/1000: 0.972 | 0.911 | 0.843 | 0.757 | 0.670 | 
789/1000: 0.972 | 0.911 | 0.843 | 0.757 | 0.671 | 
790/1000: 0.972 | 0.912 | 0.843 | 0.757 | 0.671 | 
791/1000: 0.972 | 0.912 | 0.843 | 0.758 | 0.672 | 
792/1000: 0.972 | 0.910 | 0.842 | 0.757 | 0.671 | 
793/1000: 0.972 | 0.911 | 0.841 | 0.756 | 0.670 | 
794/1000: 0.971 | 0.909 | 0.840 | 0.755 | 0.669 | 
795/1000: 0.971 | 0.910 | 0.840 | 0.754 | 0.668 | 
796/1000: 0.971 | 0.910 | 0.841 | 0.754 | 0.669 | 
797/1000: 0.971 | 0.909 | 0.840 | 0.753 | 0.668 | 
798/1000: 0.971 | 0.907 | 0.839 | 0.752 | 0.667 | 
799/1000: 0.971 | 0.907 | 0.839 | 0.752 | 0.667 | 
800/1000: 0.971 | 0.908 | 0.839 | 0.753 | 0.668 | 
801/1000: 0.971 | 0.908 | 0.839 | 0.753 | 0.668 | 
802/1000: 0.971 | 0.908 | 0.839 | 0.753 | 0.669 | 
803/1000: 0.971 | 0.908 | 0.840 | 0.754 | 0.669 | 
804/1000: 0.971 | 0.908 | 0.840 | 0.754 | 0.670 | 
805/1000: 0.971 | 0.908 | 0.840 | 0.753 | 0.669 | 
806/1000: 0.971 | 0.908 | 0.840 | 0.753 | 0.669 | 
807/1000: 0.972 | 0.908 | 0.840 | 0.754 | 0.670 | 
808/1000: 0.972 | 0.909 | 0.841 | 0.754 | 0.670 | 
809/1000: 0.972 | 0.909 | 0.841 | 0.754 | 0.670 | 
810/1000: 0.972 | 0.909 | 0.841 | 0.755 | 0.671 | 
811/1000: 0.972 | 0.909 | 0.841 | 0.755 | 0.671 | 
812/1000: 0.972 | 0.909 | 0.841 | 0.755 | 0.672 | 
813/1000: 0.972 | 0.909 | 0.842 | 0.756 | 0.672 | 
814/1000: 0.972 | 0.908 | 0.840 | 0.755 | 0.671 | 
815/1000: 0.972 | 0.908 | 0.841 | 0.755 | 0.672 | 
816/1000: 0.972 | 0.908 | 0.841 | 0.755 | 0.672 | 
817/1000: 0.972 | 0.908 | 0.841 | 0.756 | 0.672 | 
818/1000: 0.972 | 0.908 | 0.841 | 0.756 | 0.673 | 
819/1000: 0.972 | 0.909 | 0.841 | 0.756 | 0.673 | 
820/1000: 0.972 | 0.909 | 0.842 | 0.756 | 0.674 | 
821/1000: 0.972 | 0.909 | 0.842 | 0.757 | 0.674 | 
822/1000: 0.972 | 0.909 | 0.842 | 0.757 | 0.674 | 
823/1000: 0.972 | 0.909 | 0.842 | 0.757 | 0.675 | 
824/1000: 0.972 | 0.909 | 0.842 | 0.758 | 0.675 | 
825/1000: 0.972 | 0.909 | 0.843 | 0.758 | 0.676 | 
826/1000: 0.972 | 0.909 | 0.843 | 0.758 | 0.676 | 
827/1000: 0.972 | 0.909 | 0.843 | 0.758 | 0.676 | 
828/1000: 0.972 | 0.910 | 0.843 | 0.759 | 0.677 | 
829/1000: 0.972 | 0.910 | 0.843 | 0.759 | 0.677 | 
830/1000: 0.972 | 0.909 | 0.842 | 0.758 | 0.676 | 
831/1000: 0.972 | 0.909 | 0.843 | 0.758 | 0.677 | 
832/1000: 0.972 | 0.909 | 0.842 | 0.758 | 0.676 | 
833/1000: 0.972 | 0.909 | 0.842 | 0.758 | 0.676 | 
834/1000: 0.972 | 0.909 | 0.842 | 0.758 | 0.677 | 
835/1000: 0.972 | 0.909 | 0.842 | 0.758 | 0.677 | 
836/1000: 0.973 | 0.909 | 0.842 | 0.759 | 0.677 | 
837/1000: 0.973 | 0.909 | 0.842 | 0.759 | 0.677 | 
838/1000: 0.973 | 0.909 | 0.843 | 0.759 | 0.677 | 
839/1000: 0.973 | 0.910 | 0.843 | 0.760 | 0.677 | 
840/1000: 0.973 | 0.910 | 0.843 | 0.759 | 0.677 | 
841/1000: 0.973 | 0.910 | 0.842 | 0.758 | 0.676 | 
842/1000: 0.973 | 0.910 | 0.842 | 0.757 | 0.675 | 
843/1000: 0.973 | 0.910 | 0.842 | 0.757 | 0.675 | 
844/1000: 0.973 | 0.910 | 0.843 | 0.757 | 0.676 | 
845/1000: 0.973 | 0.910 | 0.843 | 0.758 | 0.676 | 
846/1000: 0.973 | 0.910 | 0.843 | 0.758 | 0.677 | 
847/1000: 0.973 | 0.910 | 0.843 | 0.757 | 0.676 | 
848/1000: 0.973 | 0.910 | 0.843 | 0.757 | 0.676 | 
849/1000: 0.972 | 0.909 | 0.842 | 0.756 | 0.675 | 
850/1000: 0.972 | 0.910 | 0.843 | 0.757 | 0.676 | 
851/1000: 0.972 | 0.910 | 0.843 | 0.757 | 0.676 | 
852/1000: 0.972 | 0.910 | 0.843 | 0.757 | 0.676 | 
853/1000: 0.972 | 0.910 | 0.843 | 0.758 | 0.677 | 
854/1000: 0.972 | 0.909 | 0.842 | 0.757 | 0.676 | 
855/1000: 0.972 | 0.909 | 0.842 | 0.757 | 0.676 | 
856/1000: 0.972 | 0.908 | 0.841 | 0.756 | 0.676 | 
857/1000: 0.972 | 0.907 | 0.840 | 0.755 | 0.675 | 
858/1000: 0.972 | 0.907 | 0.841 | 0.756 | 0.674 | 
859/1000: 0.972 | 0.907 | 0.841 | 0.756 | 0.674 | 
860/1000: 0.972 | 0.906 | 0.840 | 0.755 | 0.674 | 
861/1000: 0.972 | 0.906 | 0.840 | 0.755 | 0.674 | 
862/1000: 0.972 | 0.906 | 0.840 | 0.756 | 0.674 | 
863/1000: 0.972 | 0.906 | 0.840 | 0.756 | 0.675 | 
864/1000: 0.972 | 0.906 | 0.840 | 0.756 | 0.675 | 
865/1000: 0.972 | 0.906 | 0.841 | 0.756 | 0.676 | 
866/1000: 0.972 | 0.907 | 0.841 | 0.757 | 0.676 | 
867/1000: 0.972 | 0.907 | 0.841 | 0.757 | 0.675 | 
868/1000: 0.972 | 0.907 | 0.841 | 0.757 | 0.675 | 
869/1000: 0.972 | 0.907 | 0.841 | 0.757 | 0.675 | 
870/1000: 0.972 | 0.907 | 0.842 | 0.758 | 0.675 | 
871/1000: 0.972 | 0.907 | 0.842 | 0.758 | 0.675 | 
872/1000: 0.973 | 0.907 | 0.842 | 0.758 | 0.676 | 
873/1000: 0.973 | 0.907 | 0.842 | 0.759 | 0.676 | 
874/1000: 0.973 | 0.907 | 0.842 | 0.759 | 0.677 | 
875/1000: 0.973 | 0.908 | 0.842 | 0.759 | 0.677 | 
876/1000: 0.973 | 0.908 | 0.843 | 0.758 | 0.676 | 
877/1000: 0.973 | 0.908 | 0.842 | 0.757 | 0.675 | 
878/1000: 0.973 | 0.908 | 0.842 | 0.758 | 0.675 | 
879/1000: 0.973 | 0.908 | 0.842 | 0.758 | 0.674 | 
880/1000: 0.973 | 0.908 | 0.841 | 0.757 | 0.673 | 
881/1000: 0.973 | 0.908 | 0.841 | 0.757 | 0.673 | 
882/1000: 0.973 | 0.908 | 0.841 | 0.758 | 0.674 | 
883/1000: 0.973 | 0.907 | 0.840 | 0.757 | 0.673 | 
884/1000: 0.973 | 0.907 | 0.841 | 0.756 | 0.672 | 
885/1000: 0.972 | 0.906 | 0.840 | 0.755 | 0.672 | 
886/1000: 0.972 | 0.906 | 0.840 | 0.755 | 0.672 | 
887/1000: 0.972 | 0.907 | 0.840 | 0.756 | 0.672 | 
888/1000: 0.972 | 0.907 | 0.840 | 0.756 | 0.673 | 
889/1000: 0.972 | 0.907 | 0.840 | 0.756 | 0.673 | 
890/1000: 0.972 | 0.907 | 0.841 | 0.756 | 0.673 | 
891/1000: 0.972 | 0.907 | 0.841 | 0.756 | 0.673 | 
892/1000: 0.972 | 0.907 | 0.841 | 0.756 | 0.672 | 
893/1000: 0.971 | 0.906 | 0.840 | 0.755 | 0.671 | 
894/1000: 0.971 | 0.906 | 0.840 | 0.755 | 0.672 | 
895/1000: 0.971 | 0.906 | 0.840 | 0.756 | 0.672 | 
896/1000: 0.971 | 0.906 | 0.841 | 0.756 | 0.672 | 
897/1000: 0.971 | 0.906 | 0.841 | 0.756 | 0.673 | 
898/1000: 0.971 | 0.907 | 0.841 | 0.756 | 0.673 | 
899/1000: 0.971 | 0.907 | 0.841 | 0.756 | 0.672 | 
900/1000: 0.971 | 0.907 | 0.841 | 0.756 | 0.673 | 
901/1000: 0.971 | 0.907 | 0.841 | 0.756 | 0.673 | 
902/1000: 0.971 | 0.907 | 0.842 | 0.756 | 0.673 | 
903/1000: 0.971 | 0.907 | 0.842 | 0.757 | 0.674 | 
904/1000: 0.971 | 0.907 | 0.842 | 0.757 | 0.674 | 
905/1000: 0.971 | 0.907 | 0.842 | 0.757 | 0.674 | 
906/1000: 0.971 | 0.907 | 0.842 | 0.757 | 0.675 | 
907/1000: 0.971 | 0.906 | 0.841 | 0.757 | 0.674 | 
908/1000: 0.971 | 0.905 | 0.840 | 0.756 | 0.673 | 
909/1000: 0.971 | 0.905 | 0.841 | 0.756 | 0.674 | 
910/1000: 0.971 | 0.906 | 0.841 | 0.756 | 0.674 | 
911/1000: 0.971 | 0.906 | 0.841 | 0.757 | 0.674 | 
912/1000: 0.972 | 0.906 | 0.841 | 0.757 | 0.675 | 
913/1000: 0.972 | 0.906 | 0.841 | 0.757 | 0.675 | 
914/1000: 0.972 | 0.906 | 0.842 | 0.757 | 0.675 | 
915/1000: 0.972 | 0.906 | 0.842 | 0.758 | 0.676 | 
916/1000: 0.972 | 0.906 | 0.842 | 0.758 | 0.676 | 
917/1000: 0.972 | 0.906 | 0.842 | 0.757 | 0.675 | 
918/1000: 0.972 | 0.906 | 0.841 | 0.756 | 0.675 | 
919/1000: 0.972 | 0.907 | 0.841 | 0.755 | 0.674 | 
920/1000: 0.972 | 0.906 | 0.840 | 0.755 | 0.673 | 
921/1000: 0.972 | 0.906 | 0.841 | 0.755 | 0.674 | 
922/1000: 0.972 | 0.906 | 0.841 | 0.754 | 0.673 | 
923/1000: 0.972 | 0.906 | 0.841 | 0.754 | 0.673 | 
924/1000: 0.972 | 0.906 | 0.841 | 0.755 | 0.674 | 
925/1000: 0.972 | 0.906 | 0.841 | 0.755 | 0.674 | 
926/1000: 0.972 | 0.906 | 0.841 | 0.755 | 0.674 | 
927/1000: 0.972 | 0.906 | 0.842 | 0.755 | 0.675 | 
928/1000: 0.972 | 0.906 | 0.842 | 0.756 | 0.675 | 
929/1000: 0.972 | 0.906 | 0.841 | 0.755 | 0.674 | 
930/1000: 0.972 | 0.907 | 0.841 | 0.755 | 0.675 | 
931/1000: 0.972 | 0.907 | 0.840 | 0.754 | 0.674 | 
932/1000: 0.972 | 0.907 | 0.840 | 0.755 | 0.673 | 
933/1000: 0.972 | 0.907 | 0.840 | 0.754 | 0.672 | 
934/1000: 0.972 | 0.907 | 0.841 | 0.754 | 0.673 | 
935/1000: 0.972 | 0.907 | 0.841 | 0.754 | 0.673 | 
936/1000: 0.972 | 0.907 | 0.841 | 0.755 | 0.673 | 
937/1000: 0.972 | 0.907 | 0.841 | 0.755 | 0.674 | 
938/1000: 0.972 | 0.906 | 0.840 | 0.754 | 0.673 | 
939/1000: 0.972 | 0.906 | 0.840 | 0.754 | 0.673 | 
940/1000: 0.972 | 0.906 | 0.841 | 0.755 | 0.674 | 
941/1000: 0.972 | 0.907 | 0.841 | 0.755 | 0.674 | 
942/1000: 0.972 | 0.907 | 0.841 | 0.755 | 0.674 | 
943/1000: 0.972 | 0.907 | 0.841 | 0.755 | 0.675 | 
944/1000: 0.972 | 0.907 | 0.841 | 0.756 | 0.675 | 
945/1000: 0.973 | 0.907 | 0.840 | 0.755 | 0.674 | 
946/1000: 0.973 | 0.907 | 0.841 | 0.755 | 0.675 | 
947/1000: 0.973 | 0.907 | 0.841 | 0.755 | 0.674 | 
948/1000: 0.973 | 0.907 | 0.841 | 0.756 | 0.674 | 
949/1000: 0.973 | 0.907 | 0.841 | 0.756 | 0.675 | 
950/1000: 0.973 | 0.907 | 0.841 | 0.755 | 0.674 | 
951/1000: 0.973 | 0.908 | 0.841 | 0.755 | 0.674 | 
952/1000: 0.973 | 0.908 | 0.841 | 0.754 | 0.674 | 
953/1000: 0.973 | 0.908 | 0.841 | 0.755 | 0.674 | 
954/1000: 0.973 | 0.908 | 0.841 | 0.755 | 0.673 | 
955/1000: 0.973 | 0.908 | 0.841 | 0.755 | 0.673 | 
956/1000: 0.973 | 0.908 | 0.841 | 0.754 | 0.672 | 
957/1000: 0.973 | 0.908 | 0.841 | 0.755 | 0.672 | 
958/1000: 0.973 | 0.907 | 0.840 | 0.754 | 0.672 | 
959/1000: 0.973 | 0.907 | 0.840 | 0.753 | 0.671 | 
960/1000: 0.973 | 0.906 | 0.839 | 0.752 | 0.670 | 
961/1000: 0.973 | 0.906 | 0.839 | 0.753 | 0.670 | 
962/1000: 0.973 | 0.907 | 0.839 | 0.753 | 0.671 | 
963/1000: 0.973 | 0.907 | 0.838 | 0.752 | 0.670 | 
964/1000: 0.973 | 0.907 | 0.838 | 0.751 | 0.669 | 
965/1000: 0.973 | 0.907 | 0.837 | 0.751 | 0.669 | 
966/1000: 0.973 | 0.907 | 0.838 | 0.751 | 0.669 | 
967/1000: 0.973 | 0.907 | 0.838 | 0.751 | 0.669 | 
968/1000: 0.973 | 0.907 | 0.837 | 0.750 | 0.669 | 
969/1000: 0.973 | 0.907 | 0.836 | 0.749 | 0.668 | 
970/1000: 0.973 | 0.907 | 0.836 | 0.750 | 0.668 | 
971/1000: 0.973 | 0.907 | 0.836 | 0.750 | 0.669 | 
972/1000: 0.973 | 0.908 | 0.837 | 0.750 | 0.669 | 
973/1000: 0.973 | 0.908 | 0.837 | 0.751 | 0.669 | 
974/1000: 0.973 | 0.908 | 0.837 | 0.751 | 0.669 | 
975/1000: 0.973 | 0.908 | 0.837 | 0.750 | 0.668 | 
976/1000: 0.973 | 0.908 | 0.837 | 0.750 | 0.668 | 
977/1000: 0.973 | 0.908 | 0.837 | 0.751 | 0.668 | 
978/1000: 0.973 | 0.908 | 0.838 | 0.750 | 0.667 | 
979/1000: 0.973 | 0.908 | 0.838 | 0.750 | 0.667 | 
980/1000: 0.973 | 0.908 | 0.838 | 0.750 | 0.668 | 
981/1000: 0.974 | 0.908 | 0.838 | 0.751 | 0.668 | 
982/1000: 0.974 | 0.908 | 0.838 | 0.751 | 0.668 | 
983/1000: 0.973 | 0.908 | 0.837 | 0.750 | 0.668 | 
984/1000: 0.973 | 0.908 | 0.838 | 0.750 | 0.668 | 
985/1000: 0.973 | 0.908 | 0.838 | 0.751 | 0.668 | 
986/1000: 0.973 | 0.908 | 0.838 | 0.751 | 0.669 | 
987/1000: 0.973 | 0.908 | 0.838 | 0.751 | 0.669 | 
988/1000: 0.973 | 0.908 | 0.838 | 0.751 | 0.669 | 
989/1000: 0.973 | 0.907 | 0.837 | 0.751 | 0.669 | 
990/1000: 0.973 | 0.907 | 0.838 | 0.751 | 0.669 | 
991/1000: 0.972 | 0.906 | 0.837 | 0.750 | 0.668 | 
992/1000: 0.972 | 0.906 | 0.837 | 0.750 | 0.669 | 
993/1000: 0.972 | 0.906 | 0.837 | 0.751 | 0.669 | 
994/1000: 0.972 | 0.906 | 0.836 | 0.750 | 0.668 | 
995/1000: 0.971 | 0.905 | 0.835 | 0.749 | 0.668 | 
996/1000: 0.971 | 0.905 | 0.836 | 0.749 | 0.668 | 
997/1000: 0.971 | 0.905 | 0.836 | 0.749 | 0.668 | 
998/1000: 0.971 | 0.905 | 0.836 | 0.750 | 0.669 | 
999/1000: 0.971 | 0.905 | 0.836 | 0.750 | 0.669 | 
